,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
1,Anas poecilorhyncha,Indian Spot-billed Duck,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,15-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
2,Anas poecilorhyncha,Indian Spot-billed Duck,"Salim Ali Lake, Aurangabad",19.8987,75.3436,31-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
3,Anas poecilorhyncha,Indian Spot-billed Duck,Khadakwasla Dam,18.4295,73.758,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
4,Anas poecilorhyncha,Indian Spot-billed Duck,Kapurwadi lake,19.1168,74.7798,18-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
5,Anas poecilorhyncha,Indian Spot-billed Duck,"Pashan Lake, Pune",18.5318,73.7854,4-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
6,Anas poecilorhyncha,Indian Spot-billed Duck,Veer Dam,18.1184,74.0842,24-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
7,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,26-Jun-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
8,Anas poecilorhyncha,Indian Spot-billed Duck,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,12-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
9,Anas poecilorhyncha,Indian Spot-billed Duck,Manora Reservoir,19.8889,79.4918,16-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
10,Anas poecilorhyncha,Indian Spot-billed Duck,Maruti Chitampalli Bird Park,21.1336,79.0177,15-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
11,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,24-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
12,Anas poecilorhyncha,Indian Spot-billed Duck,Khadakwasla Dam,18.4295,73.758,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
13,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,14-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
14,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,20-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
15,Anas poecilorhyncha,Indian Spot-billed Duck,Kapurwadi lake,19.1168,74.7798,11-Feb-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
16,Anas poecilorhyncha,Indian Spot-billed Duck,Kavdi Pat,18.5054,74.0006,13-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
17,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,17-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
18,Anas poecilorhyncha,Indian Spot-billed Duck,Kmbhargaon,18.2717,74.7984,7-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
19,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,12-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
20,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,8-Sep-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
21,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,10-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
22,Anas poecilorhyncha,Indian Spot-billed Duck,Popatkhed reservoir,21.2115,77.0844,22-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
23,Anas poecilorhyncha,Indian Spot-billed Duck,"IN - 18.206x74.602 - Oct 18, 2016 7:25 AM",18.2059,74.6023,18-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
24,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,12-Sep-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
25,Anas poecilorhyncha,Indian Spot-billed Duck,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,10-Apr-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
26,Anas poecilorhyncha,Indian Spot-billed Duck,"My Saswad, Malshiras Road, Maharashtra, IN (18.392, 74.122)",18.392,74.1224,16-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
27,Anas poecilorhyncha,Indian Spot-billed Duck,"Telhara Reservoir, Nagpur",21.0643,79.014,17-Jul-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
28,Anas poecilorhyncha,Indian Spot-billed Duck,Mula River -- Baner,18.5648,73.7945,8-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
29,Anas poecilorhyncha,Indian Spot-billed Duck,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,30-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
30,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,28-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
31,Anas poecilorhyncha,Indian Spot-billed Duck,"Powai Lake, Mumbai",19.1208,72.9024,23-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
32,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake,19.1447,72.8177,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
33,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake,19.1447,72.8177,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
34,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake,19.1447,72.8177,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
35,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,28-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
36,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,28-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
37,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,28-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
38,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,20-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
39,Anas poecilorhyncha,Indian Spot-billed Duck,"kumbhargoan dock, Kumbhargaon, Maharashtra, IN (18.273, 74.796)",18.2727,74.7957,24-Dec-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
40,Anas poecilorhyncha,Indian Spot-billed Duck,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,16-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
41,Anas poecilorhyncha,Indian Spot-billed Duck,Kavdi Pat,18.5054,74.0006,12-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
42,Anas poecilorhyncha,Indian Spot-billed Duck,Inside the gate  of pashan lake,18.5363,73.7834,28-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
43,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,20-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
44,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,3-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
45,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
46,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
47,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
48,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
49,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
50,Anas poecilorhyncha,Indian Spot-billed Duck,Narsoba Wadi Temple,16.6921,74.6015,31-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
51,Anas poecilorhyncha,Indian Spot-billed Duck,Kavdi Pat,18.5054,74.0006,16-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
52,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,14-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
53,Anas poecilorhyncha,Indian Spot-billed Duck,Shirsoli P.B.,20.9334,75.5467,30-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
54,Anas poecilorhyncha,Indian Spot-billed Duck,shreeprastha wet lands,19.426,72.8066,8-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
55,Anas poecilorhyncha,Indian Spot-billed Duck,Dhayari Phata to Viman Nagar,18.4613,73.8134,22-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
56,Anas poecilorhyncha,Indian Spot-billed Duck,Dhayari Phata to Viman Nagar,18.4613,73.8134,22-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
57,Anas poecilorhyncha,Indian Spot-billed Duck,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,19-Feb-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
58,Anas poecilorhyncha,Indian Spot-billed Duck,Kavdi Pat,18.5054,74.0006,8-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
59,Anas poecilorhyncha,Indian Spot-billed Duck,Khadakwasla Dam,18.4295,73.758,25-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
60,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,23-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
61,Anas poecilorhyncha,Indian Spot-billed Duck,Gogte saltpans vasai,19.4077,72.8185,13-Aug-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
62,Anas poecilorhyncha,Indian Spot-billed Duck,Sarita Nagari Phase 1,18.4968,73.8352,17-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
63,Anas poecilorhyncha,Indian Spot-billed Duck,Popatkhed,21.2104,77.0786,21-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
64,Anas poecilorhyncha,Indian Spot-billed Duck,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,15-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
65,Anas poecilorhyncha,Indian Spot-billed Duck,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,9-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
66,Anas poecilorhyncha,Indian Spot-billed Duck,"Thane creek Flamingo sanctuary, Airoli",19.15,72.9804,21-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
67,Anas poecilorhyncha,Indian Spot-billed Duck,Gularghat,21.2581,77.0324,13-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
68,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,30-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
69,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,15-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
70,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,10-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
71,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,10-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
72,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,12-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
73,Anas poecilorhyncha,Indian Spot-billed Duck,ARAI Hills (Vetal Tekdi),18.5279,73.8175,4-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
74,Anas poecilorhyncha,Indian Spot-billed Duck,"Panje, Uran",18.908,72.9492,12-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
75,Anas poecilorhyncha,Indian Spot-billed Duck,"Panje, Uran",18.908,72.9492,12-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
76,Anas poecilorhyncha,Indian Spot-billed Duck,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,1-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
77,Anas poecilorhyncha,Indian Spot-billed Duck,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,1-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
78,Anas poecilorhyncha,Indian Spot-billed Duck,"Tapti BTPS RESERVOIR (21.06, 75.852)",21.0596,75.8519,12-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
79,Anas poecilorhyncha,Indian Spot-billed Duck,Shivaji University,16.6833,74.2535,27-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
80,Anas poecilorhyncha,Indian Spot-billed Duck,"Pench Tiger Reserve, Maharashtra",21.6439,79.2414,20-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
81,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
82,Anas poecilorhyncha,Indian Spot-billed Duck,"Riverside road, Anandnagar, Pune",18.4795,73.8149,22-Jul-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
83,Anas poecilorhyncha,Indian Spot-billed Duck,"Salim Ali Lake, Aurangabad",19.8987,75.3436,10-May-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
84,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,19-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
85,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,27-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
86,Anas poecilorhyncha,Indian Spot-billed Duck,Pachu Bandar,19.3297,72.8659,25-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
87,Anas poecilorhyncha,Indian Spot-billed Duck,"Paradise Lake Resort, Harkul Dam",16.3295,73.8014,3-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
88,Anas poecilorhyncha,Indian Spot-billed Duck,"Paradise Lake Resort, Harkul Dam",16.3295,73.8014,3-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
89,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,24-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
90,Anas poecilorhyncha,Indian Spot-billed Duck,"Rankala Lake, Kolhapur",16.6884,74.2124,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
91,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
92,Anas poecilorhyncha,Indian Spot-billed Duck,"Chhatri Lake--Backwaters, Amravati",20.8955,77.7764,12-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
93,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,23-Oct-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
94,Anas poecilorhyncha,Indian Spot-billed Duck,"Powai Lake, Mumbai",19.1208,72.9024,20-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
95,Anas poecilorhyncha,Indian Spot-billed Duck,RCF PLANT,19.0305,72.8854,1-Sep-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
96,Anas poecilorhyncha,Indian Spot-billed Duck,RCF PLANT,19.0305,72.8854,1-Sep-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
97,Anas poecilorhyncha,Indian Spot-billed Duck,Kavdi Pat,18.5054,74.0006,13-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
98,Anas poecilorhyncha,Indian Spot-billed Duck,Veer Dam,18.1184,74.0842,26-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
99,Anas poecilorhyncha,Indian Spot-billed Duck,Pimprisekam-River Bhogawati,21.0483,75.8638,2-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
100,Anas poecilorhyncha,Indian Spot-billed Duck,Popatkhed reservoir,21.2115,77.0844,22-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
101,Anas poecilorhyncha,Indian Spot-billed Duck,"Bahula Dam, Jalgaon",20.6936,75.3966,8-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
102,Anas poecilorhyncha,Indian Spot-billed Duck,Inside the gate  of pashan lake,18.5363,73.7834,4-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
103,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,14-Aug-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
104,Anas poecilorhyncha,Indian Spot-billed Duck,"Panje, Uran",18.908,72.9492,13-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
105,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
106,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
107,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
108,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
109,Anas poecilorhyncha,Indian Spot-billed Duck,Seawoods--Navi Mumbai,19.0101,73.0094,21-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
110,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake--Backwaters, Nagpur",21.1389,79.0236,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
111,Anas poecilorhyncha,Indian Spot-billed Duck,"Nakane Lake, Dhule",20.886,74.7273,18-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
112,Anas poecilorhyncha,Indian Spot-billed Duck,"Bahula Dam, Jalgaon",20.6936,75.3966,18-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
113,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,23-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
114,Anas poecilorhyncha,Indian Spot-billed Duck,"Moharli, Maharashtra, IN (20.19, 79.33)",20.19,79.3299,4-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
115,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,3-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
116,Anas poecilorhyncha,Indian Spot-billed Duck,"Pashan Lake, Pune",18.5318,73.7854,27-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
117,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake,19.1447,72.8177,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
118,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,10-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
119,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,10-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
120,Anas poecilorhyncha,Indian Spot-billed Duck,Lokhandwala Lake--Mangroves,19.1438,72.8183,13-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
121,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,11-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
122,Anas poecilorhyncha,Indian Spot-billed Duck,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,1-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
123,Anas poecilorhyncha,Indian Spot-billed Duck,"Great Indian Bustard Sanctuary, Nannaj",17.8248,75.8678,30-Jun-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
124,Anas poecilorhyncha,Indian Spot-billed Duck,"JugaDevi Side Tapti River_Maharashtra, IN (21.064, 75.762)",21.0642,75.7618,21-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
125,Anas poecilorhyncha,Indian Spot-billed Duck,"JugaDevi Side Tapti River_Maharashtra, IN (21.064, 75.762)",21.0642,75.7618,21-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
126,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,17-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
127,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,17-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
128,Anas poecilorhyncha,Indian Spot-billed Duck,"Tapti BTPS RESERVOIR (21.06, 75.852)",21.0596,75.8519,12-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
129,Anas poecilorhyncha,Indian Spot-billed Duck,"Tapti BTPS RESERVOIR (21.06, 75.852)",21.0596,75.8519,12-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
130,Anas poecilorhyncha,Indian Spot-billed Duck,"Tapti BTPS RESERVOIR (21.06, 75.852)",21.0596,75.8519,12-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
131,Anas poecilorhyncha,Indian Spot-billed Duck,"Tapti BTPS RESERVOIR (21.06, 75.852)",21.0596,75.8519,12-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
132,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
133,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
134,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
135,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
136,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
137,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
138,Anas poecilorhyncha,Indian Spot-billed Duck,Tapti River--behind BTPS,21.0602,75.8353,12-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
139,Anas poecilorhyncha,Indian Spot-billed Duck,Ajanta-andhari dam,20.5087,75.7633,29-Dec-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
140,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,20-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
